seed,train_losses,test_accuracies
2061,"[1.6069973380974187, 1.1235638562675632, 0.9057190218544982, 0.7709616715340968, 0.6773651768941709, 0.5989173674370016, 0.5461445985852605, 0.5017401877876437, 0.464371499579276, 0.43162436139248217, 0.40464233265965793, 0.3796126609263213, 0.35668496071072797, 0.34592809377576383, 0.3257384713729629, 0.3142378589381342, 0.30134364204181124, 0.2891311855686595, 0.2751011080525415, 0.2695478070003297, 0.2605091883703266, 0.24877986437676813, 0.2392267081743616, 0.23659678188431293, 0.22838011206797018, 0.22464153538350864, 0.21510459450276, 0.21392334208768957, 0.20573680020887833, 0.20408315817489647, 0.1985410683981293, 0.19365712880249827, 0.19351033407175328, 0.1855229576835242, 0.18244081148711008, 0.18235105199887014, 0.1795732650210333, 0.17449497860258498, 0.1707111030836087, 0.16939221210110827, 0.17032337756565466, 0.16490499811518528, 0.1634004916662298, 0.1611875521443079, 0.15819816480931417, 0.15698330611219186, 0.1545766048190539, 0.15250978839900486, 0.1516687935194396, 0.14812422608551773, 0.14781866589432482, 0.14209206123143206, 0.1494478905082816, 0.14211398176372508, 0.14355729998606245, 0.144045087373089, 0.1428239906535429, 0.14251103493220665, 0.13685048025701663, 0.13514511589237185, 0.13740631183394997, 0.1392501064235597, 0.13791179756069427, 0.13777691734683178, 0.13495660177848834, 0.13702459009292792, 0.12799859853447093, 0.1314458387339359, 0.1340874473914466, 0.1268828022662941, 0.12549968752676569, 0.12456958493708498, 0.13298919198610593, 0.12561495553540147, 0.12695689718512929, 0.12569303326594555, 0.1226899012866075, 0.12228991356118561, 0.12652185670745647, 0.12003574337419647, 0.12245833686055124, 0.12211468255580843, 0.1230339428976826, 0.12067086547803696, 0.11538004133936085, 0.12359842835732586, 0.11957693263850248, 0.12014339070128816, 0.12220123355917613, 0.1206113263069059, 0.11920434046927315, 0.11075654410568954, 0.1142526530682126, 0.11460442931088798, 0.11844903563656618, 0.12262085210674864, 0.11248854112804241, 0.11305781167543605, 0.11456165435102285, 0.11440517044985843, 0.1174667792304245, 0.1175188690976566, 0.10701513397590735, 0.11635101414130777, 0.10988770908845202, 0.11181636549570524, 0.11364731520338131, 0.10953862153832107, 0.10524026809446037, 0.11388691607148141, 0.1103655241401223, 0.11162267846372122, 0.11669298058466228, 0.09777192151664621, 0.10724722902240504, 0.11631593284437723, 0.10555424750365718, 0.10846794092232157, 0.11113155003436996, 0.10761694259979689, 0.10558769056368666, 0.11064174200605859, 0.1071399842362727, 0.11088714751479266, 0.09920649835482583, 0.10587208495115685, 0.10624494089666382, 0.10174050799968755, 0.10591121869223655, 0.10761117100563196, 0.10008311548444164, 0.10685609887970988, 0.1012206889469834, 0.10152221405330826, 0.09997930604002207, 0.10205307707209568, 0.11348839002230283, 0.10246717231943632, 0.10216131137536309, 0.10615646611432285, 0.09912934831684203, 0.10697689113180961, 0.10841423133030877, 0.1018593123901988, 0.10002895366981664, 0.10621604263839667, 0.09887246415495415, 0.1038519958429553, 0.10379195592039839, 0.10745597710771024, 0.10364913497396443, 0.040278463569634104, 0.022204292521876334, 0.01716499936307216, 0.014647140522854273, 0.013748919780073149, 0.011527805623974737, 0.010387701961054655, 0.009409171604441808, 0.008953169314250293, 0.00831818612455569, 0.007593734920515543, 0.007124265556282047, 0.006967557870480411, 0.006738895557515914, 0.0061925416090287495, 0.0061693328002210505, 0.005862276713528177, 0.005506789927859731, 0.0056852121975736174, 0.004796054204413786, 0.004849850795889164, 0.0050529440551700874, 0.004703021054650368, 0.004454677583306761, 0.0038997372445624197, 0.004197494015204804, 0.004123006253684883, 0.004055115558347567, 0.00406192760209522, 0.004010360855746138, 0.00344219848932222, 0.0037527045202584426, 0.0037347769635357915, 0.003412553877093355, 0.0032223798781204635, 0.0034694164514105738, 0.003660881325177958, 0.0030511721158507366, 0.003129961021566678, 0.0032188073670029486, 0.0031574444859907925, 0.002847992818277982, 0.002837474266921058, 0.0029615863362420112, 0.0028237478928598804, 0.0029333945951195875, 0.002766880001771547, 0.002921840908420284, 0.002754436909903527, 0.002734245703843853, 0.0026168471770634982, 0.002912218040025071, 0.0026930523419971854, 0.002588283109595961, 0.00241139759537359, 0.0026246677957447793, 0.0026169855457544803, 0.002498839712699356, 0.002383496007308021, 0.0027315656749366084, 0.0025143838162882885, 0.0024609052427404837, 0.0025789371881898386, 0.0024535346079094912, 0.00230570074722833, 0.0026315209395347443, 0.0023398549545168056, 0.0023432060375141546, 0.0024965162773210496, 0.0023463265460474023, 0.0022916337036017966, 0.002334765911720398, 0.0022248243166477946, 0.002192768990077064, 0.002135511237176378, 0.00225640429556608, 0.0020555651016042702, 0.002050847461869311, 0.0022327852841226093, 0.002190476905702211, 0.002223286160822872, 0.00201978963767619, 0.0021501558900857225, 0.001959595834942656, 0.0020668515758386448, 0.002015170855465514, 0.002109124872382716, 0.0021803683493092246, 0.001878688833170125, 0.0019252995334123797, 0.0020295341634322577, 0.0020759957542558394, 0.002066208996087708, 0.001984664863195804, 0.0021826208489762423, 0.0019528778429771952, 0.0018922569502777447, 0.0020033904946619966, 0.0018807715349122072, 0.0019712455279212874, 0.0019002305490382807, 0.0019970657518300254, 0.0019126139731411977, 0.0018938382785461242, 0.001828587330628277, 0.0017271396481310544, 0.0018149750979939985, 0.001784003940020876, 0.0019032916124395627, 0.0020238377057555396, 0.0020027860465859685, 0.0019880255903540144, 0.0019463878962338742, 0.0020000500169218235, 0.001839467040535546, 0.0018583454635760048, 0.0019458176802172114, 0.0018788915188700827, 0.0018689511657949737, 0.001844145737447278, 0.0019592165109127415, 0.0018232580703978552, 0.001760945708849384, 0.001959252477887913, 0.0017607829193650123, 0.0018954631743554856, 0.0019863007600297747, 0.001900823845732314, 0.0018462612028078884, 0.0018165796675690738, 0.0017401154814472618, 0.0021354359012041146, 0.001936212323470246, 0.0017823511025989833, 0.0019535169233832997, 0.0017072625394673575, 0.001923744393232138, 0.0018165353371504495, 0.0017413060071275516, 0.0017608381992996768, 0.001963402331738835, 0.001791214406573097, 0.001801651947976202, 0.0018825270291364243, 0.0018800012955633813, 0.0018259841790425775, 0.001873086191653667, 0.0018144961006765533, 0.0018539258853241783]","[49.05, 61.06, 57.13, 49.05, 55.77, 59.23, 59.88, 71.95, 74.28, 73.7, 71.78, 71.95, 79.38, 79.85, 82.92, 78.15, 81.3, 82.62, 78.83, 84.84, 84.91, 87.3, 86.37, 84.22, 77.73, 86.29, 86.75, 86.54, 86.93, 84.91, 86.4, 88.06, 87.92, 86.2, 87.68, 85.07, 88.57, 87.4, 89.15, 87.36, 88.06, 87.72, 88.52, 86.55, 89.04, 88.79, 88.16, 87.48, 88.85, 88.44, 88.53, 88.94, 87.7, 88.45, 90.19, 85.92, 89.39, 89.42, 89.05, 90.34, 88.95, 89.66, 88.61, 88.75, 88.33, 88.53, 86.0, 90.26, 89.27, 89.23, 89.63, 86.47, 88.3, 87.88, 89.44, 89.08, 89.21, 89.41, 86.8, 89.62, 90.21, 90.41, 88.74, 89.71, 89.42, 88.53, 88.68, 89.69, 89.72, 89.38, 90.65, 89.63, 90.45, 88.57, 90.55, 88.05, 88.61, 89.49, 85.66, 86.25, 89.03, 89.88, 89.5, 86.7, 89.19, 90.32, 88.74, 89.75, 89.9, 89.06, 90.51, 89.91, 91.42, 87.28, 86.57, 87.5, 91.44, 91.38, 89.64, 89.79, 88.31, 89.18, 90.65, 88.65, 90.88, 88.52, 89.28, 88.88, 91.2, 89.31, 89.71, 88.14, 89.91, 90.38, 90.13, 89.84, 90.65, 88.83, 90.93, 89.25, 91.11, 89.97, 88.86, 88.78, 89.45, 90.38, 89.2, 90.25, 90.51, 90.46, 90.61, 93.65, 93.96, 94.09, 93.91, 94.11, 94.11, 94.03, 94.01, 94.03, 94.21, 94.15, 94.45, 94.39, 94.15, 94.15, 94.08, 94.2, 94.26, 94.25, 94.22, 94.45, 94.46, 94.28, 94.55, 94.42, 94.46, 94.5, 94.56, 94.46, 94.32, 94.62, 94.29, 94.45, 94.53, 94.39, 94.27, 94.48, 94.43, 94.34, 94.48, 94.12, 94.44, 94.42, 94.49, 94.37, 94.48, 94.5, 94.58, 94.22, 94.53, 94.44, 94.22, 94.57, 94.4, 94.64, 94.61, 94.36, 94.5, 94.58, 94.5, 94.46, 94.47, 94.36, 94.67, 94.43, 94.46, 94.61, 94.55, 94.62, 94.51, 94.48, 94.31, 94.32, 94.36, 94.44, 94.42, 94.61, 94.5, 94.45, 94.5, 94.53, 94.36, 94.34, 94.43, 94.22, 94.31, 94.51, 94.4, 94.42, 94.46, 94.39, 94.61, 94.68, 94.46, 94.35, 94.42, 94.5, 94.49, 94.42, 94.47, 94.51, 94.79, 94.38, 94.54, 94.5, 94.56, 94.55, 94.54, 94.57, 94.61, 94.49, 94.42, 94.52, 94.31, 94.54, 94.53, 94.49, 94.65, 94.44, 94.24, 94.61, 94.53, 94.38, 94.68, 94.59, 94.36, 94.52, 94.57, 94.57, 94.55, 94.66, 94.57, 94.6, 94.72, 94.59, 94.51, 94.38, 94.42, 94.45, 94.49, 94.58, 94.37, 94.51, 94.69, 94.69, 94.43, 94.59, 94.63, 94.59]"
