seed,train_losses,test_accuracies,confusion_matrices
1202,"[1.6367646504546065, 1.0358027856978005, 0.8566106754495665, 0.7284128281009167, 0.6274221696512169, 0.5604722692685968, 0.5006036692872986, 0.4615589395508437, 0.4283813119620618, 0.394978299775087, 0.3678847186629425, 0.3478861190092838, 0.3232489870408612, 0.3015530588453078, 0.28957791443523545, 0.2731231166540509, 0.2584213603792898, 0.24456604267172802, 0.23189834928344888, 0.21686863904947515, 0.20976451692907402, 0.2023682346581803, 0.19165882922689934, 0.18109403175237537, 0.17393410112470617, 0.16069458703250836, 0.1582650236899743, 0.14869059528917303, 0.14631593490348144, 0.1392380670094124, 0.1303745161008347, 0.12843487071602241, 0.11905856553436545, 0.1170647688343397, 0.10873756883070444, 0.1078489044504931, 0.1038397547248227, 0.10496936908082279, 0.09427920765603137, 0.09344518191807563, 0.09006154526720571, 0.08849847459655893, 0.0848005288816474, 0.07846503633805706, 0.072993246376362, 0.07097167294720173, 0.07181429351820513, 0.07511591032871505, 0.06884606995279222, 0.06881767469446373, 0.06550285155358522, 0.06352434939016467, 0.0558183428228778, 0.06449742346068325, 0.05796485796304005, 0.058962280785812594, 0.05950395753154593, 0.0542619036929801, 0.04986432254376352, 0.05584811438780154, 0.05072093994387657, 0.04672410288263503, 0.04918698801199341, 0.04750514593418411, 0.04716945545333426, 0.04599135604870441, 0.04553270289350463, 0.05043638143045327, 0.03975455648125247, 0.04212012549485925, 0.040299738475057245, 0.0452882867256451, 0.04351337258692097, 0.040335488423485964, 0.04007445940095217, 0.03848377229464824, 0.041785325741876496, 0.039961116696896073, 0.0440999403014741, 0.036501421589556785, 0.03884061166416387, 0.03515206597110643, 0.03656334382579531, 0.04490411172851996, 0.03460990124241547, 0.03667623533860154, 0.03813755811761369, 0.03530631426071553, 0.03354242937686994, 0.033452057462457156, 0.03449012065911308, 0.034113376030979484, 0.03859906194879271, 0.034390497797876216, 0.037510277356838095, 0.03174575093164182, 0.033065347625609594, 0.038216742081329455, 0.03609603620729769, 0.03137442284046918, 0.03354251452142854, 0.03820221613773414, 0.033060628138339654, 0.03589178425143175, 0.036041655478870394, 0.03176123939235421, 0.0351281090040484, 0.028715407978409848, 0.030513149855272544, 0.034504298186239304, 0.03370144898000428, 0.0347805618983753, 0.028444132089967388, 0.0305100087656418, 0.030338903558571512, 0.03241289649015802, 0.028173260587860672, 0.027057341313646996, 0.035415736960766414, 0.03800370220971458, 0.030017221437605178, 0.0286307147724311, 0.024721776776889914, 0.03229672646404856, 0.03082310580981948, 0.03457623843670539, 0.027178774113812105, 0.029596898447522117, 0.03127374126762866, 0.032815348260495286, 0.03227478825568181, 0.028770416575457775, 0.029429027974448355, 0.02983528569154918, 0.027584820783332638, 0.031206988736086756, 0.027158611192060707, 0.03040040072763477, 0.036312561538165714, 0.028774553811644465, 0.03231345695714988, 0.029189806636375236, 0.02905916633165401, 0.02942838719236138, 0.03059215929485438, 0.029282641518787216, 0.029543962958447464, 0.03139174947053042, 0.03177217271624376, 0.02949295575013551, 0.030702178505227884, 0.019754853658139934, 0.008740074412279126, 0.006371170477233018, 0.006261164372738646, 0.005081125853724344, 0.0047399917975618315, 0.004406409855509805, 0.00448426532933055, 0.0038687549268706556, 0.003511676549628053, 0.0033405132048651386, 0.0033615107280071206, 0.003040675307176543, 0.002969726743792896, 0.002936923644318462, 0.002951345733239475, 0.002846082583602156, 0.00276687379238372, 0.0026985280369968175, 0.0025975672179646076, 0.0024977516311624555, 0.002599524112109838, 0.0024179235301570027, 0.0023357570055238617, 0.002282764070028382, 0.002134551150080286, 0.0021936886964271755, 0.0020968309112588098, 0.0020238994285785845, 0.0021974453938898067, 0.0020109155169024807, 0.0018784970283577376, 0.0020029293630769965, 0.0018485943105948917, 0.0018296915854093955, 0.0019583203435322876, 0.0019205369338791585, 0.0017706900675375553, 0.0016941327161094308, 0.001833274719871633, 0.0016995989034235802, 0.0016533699794136502, 0.0016330741678603955, 0.0016573711361377583, 0.0017098650688563337, 0.0015925853794170877, 0.0015975696279916225, 0.0017586090326424727, 0.0015857358373191847, 0.001580895462339563, 0.0014622362598594007, 0.0014378602511610937, 0.0015377704853318807, 0.0014160054541491282, 0.001356754965252181, 0.0014844131872595032, 0.001430861081507014, 0.0015461090028799874, 0.0015110131049075562, 0.0014621078981967319, 0.001505546944278121, 0.001342737475325844, 0.0015974063217095659, 0.0015257102518971852, 0.001255410384265301, 0.0013982299465925463, 0.0013863046023407546, 0.0013304763373679451, 0.0012932117338247044, 0.0013220935020550532, 0.001193505519403495, 0.0013808733923598895, 0.0014429259798167955, 0.0013885102924415032, 0.0012967307773723011, 0.0014664157931788173, 0.0012961586347341662, 0.0013700454896155153, 0.0012036505807086926, 0.0012628599407572341, 0.0013572471226369629, 0.001335006756888157, 0.001276681062115161, 0.001317126083124043, 0.0012851696647673875, 0.0011240982395761153, 0.001256668436079872, 0.0013669945889964218, 0.001233114637127813, 0.0013376721648050978, 0.0011424268940133174, 0.0013545168752191335, 0.0012705277117779669, 0.0013239820066647714, 0.0013376964852237678, 0.0012202353832726379, 0.0013001274646577232, 0.001147273048969007, 0.001254727227447788, 0.0013832766002953966, 0.0012570421362783739, 0.0011365135822816136, 0.0012798283104811584, 0.0011874528789265757, 0.0011928716351662506, 0.0012535435036155264, 0.0013266584882542462, 0.0011409730527295713, 0.0013165478396233614, 0.001156072448039918, 0.001259544326899522, 0.001227611329682949, 0.0012851704299152778, 0.0012283507995280649, 0.001258863022324958, 0.0012590356201723652, 0.0013049469122712566, 0.0012199355441856001, 0.0012095926733746473, 0.0012625325547830175, 0.001143725500340857, 0.0012137992717677017, 0.001227447796320302, 0.0012952259892750832, 0.0013794348863384609, 0.0012222814398309778, 0.0011397211142453005, 0.0013241710389093103, 0.0013160334865484015, 0.0013008634809909573, 0.001180160022668226, 0.0012033271752229398, 0.0012732196715064918, 0.0011985877703632945, 0.001107510344413838, 0.001280536646913032, 0.001279846973703219, 0.0012633995229081795, 0.0013397388186504055, 0.0013089169643323898, 0.0013124920386339293, 0.0013239697525006793, 0.0011934078846122626, 0.0011760796998035582, 0.0011661371943103792, 0.0012431349691293557, 0.0012212119763717055, 0.0012261537590708411, 0.0011517106611935166]","[47.19, 58.24, 61.25, 69.94, 69.26, 70.86, 75.98, 72.11, 80.15, 74.92, 74.9, 74.88, 83.81, 75.19, 79.65, 83.28, 80.03, 83.47, 79.3, 83.55, 85.78, 82.85, 84.76, 83.37, 81.77, 86.19, 78.07, 81.4, 85.29, 84.17, 84.3, 83.4, 85.53, 84.45, 86.99, 86.82, 85.29, 86.5, 84.82, 83.73, 84.94, 86.21, 84.93, 86.38, 85.33, 89.74, 88.74, 87.61, 87.13, 86.5, 87.16, 88.81, 87.12, 88.07, 88.58, 90.14, 87.3, 86.83, 88.32, 88.36, 87.23, 89.05, 89.08, 90.69, 88.94, 88.28, 89.14, 89.71, 88.48, 88.34, 88.04, 91.02, 89.93, 88.78, 89.72, 89.89, 90.69, 88.74, 89.98, 88.92, 89.77, 88.81, 88.56, 90.34, 88.41, 89.0, 89.36, 90.93, 89.58, 90.57, 90.72, 90.71, 88.83, 86.87, 90.56, 89.48, 89.52, 89.2, 90.36, 89.54, 89.95, 90.08, 89.48, 89.85, 88.87, 88.99, 89.84, 89.28, 90.32, 89.55, 90.57, 91.06, 90.75, 91.67, 88.63, 89.59, 90.08, 91.29, 91.04, 89.34, 90.81, 89.82, 90.55, 90.25, 88.02, 90.82, 90.91, 90.82, 90.65, 90.97, 90.59, 91.09, 90.1, 91.21, 91.46, 90.16, 90.06, 90.62, 90.87, 90.68, 91.05, 92.17, 92.04, 90.38, 91.56, 89.94, 89.75, 91.24, 90.21, 89.91, 90.97, 92.67, 92.89, 92.69, 92.7, 92.76, 92.88, 92.79, 92.81, 92.82, 92.78, 92.93, 92.81, 93.0, 92.77, 92.9, 92.91, 93.03, 93.04, 93.2, 93.18, 93.13, 92.87, 93.02, 92.89, 93.02, 93.1, 92.97, 92.96, 93.15, 92.98, 92.67, 92.66, 92.98, 92.93, 92.89, 92.94, 92.75, 92.95, 92.77, 93.01, 92.95, 92.9, 92.71, 93.15, 93.05, 93.19, 92.74, 92.92, 93.06, 93.03, 92.5, 92.88, 92.94, 92.91, 92.83, 93.01, 93.24, 92.99, 92.81, 92.85, 93.16, 93.1, 93.14, 92.92, 92.72, 92.89, 92.88, 92.91, 92.85, 92.65, 92.8, 92.69, 92.82, 92.88, 92.94, 93.15, 92.77, 92.83, 92.75, 92.77, 92.78, 92.9, 92.93, 92.74, 92.9, 92.41, 92.79, 93.03, 92.65, 92.66, 93.21, 93.18, 92.94, 92.8, 92.73, 92.86, 92.5, 92.82, 93.04, 92.9, 92.86, 92.51, 92.99, 92.75, 92.47, 92.83, 93.13, 92.79, 92.68, 92.56, 92.87, 92.9, 92.76, 92.92, 92.79, 93.13, 92.7, 92.82, 93.01, 92.79, 93.03, 92.81, 92.95, 92.81, 92.71, 92.62, 92.94, 92.65, 92.55, 93.06, 92.63, 92.9, 93.12, 92.78, 92.79, 92.66, 92.75, 92.89, 93.08, 92.93, 92.96, 93.18, 92.51, 92.8, 92.99, 92.97, 92.82, 92.78, 92.87]",
